,date,holiday,weekday,weekend
20140619,20140619,0,4,0
20140620,20140620,0,5,0
20140621,20140621,0,6,1
20140622,20140622,0,7,1
20140623,20140623,0,1,0
20140624,20140624,0,2,0
20140625,20140625,0,3,0
20140626,20140626,0,4,0
20140627,20140627,0,5,0
20140628,20140628,0,6,1
20140629,20140629,0,7,1
20140630,20140630,0,1,0
20140701,20140701,0,2,0
20140702,20140702,0,3,0
20140703,20140703,0,4,0
20140704,20140704,0,5,0
20140705,20140705,0,6,1
20140706,20140706,0,7,1
20140707,20140707,0,1,0
20140708,20140708,0,2,0
20140709,20140709,0,3,0
20140710,20140710,0,4,0
20140711,20140711,0,5,0
20140712,20140712,0,6,1
20140713,20140713,0,7,1
20140714,20140714,0,1,0
20140715,20140715,0,2,0
20140716,20140716,0,3,0
20140717,20140717,0,4,0
20140718,20140718,0,5,0
20140719,20140719,0,6,1
20140720,20140720,0,7,1
20140721,20140721,0,1,0
20140722,20140722,0,2,0
20140723,20140723,0,3,0
20140724,20140724,0,4,0
20140725,20140725,0,5,0
20140726,20140726,0,6,1
20140727,20140727,0,7,1
20140728,20140728,0,1,0
20140729,20140729,0,2,0
20140730,20140730,0,3,0
20140731,20140731,0,4,0
20140801,20140801,0,5,0
20140802,20140802,0,6,1
20140803,20140803,0,7,1
20140804,20140804,0,1,0
20140805,20140805,0,2,0
20140806,20140806,0,3,0
20140807,20140807,0,4,0
20140808,20140808,0,5,0
20140809,20140809,0,6,1
20140810,20140810,0,7,1
20140811,20140811,0,1,0
20140812,20140812,0,2,0
20140813,20140813,0,3,0
20140814,20140814,0,4,0
20140815,20140815,0,5,0
20140816,20140816,0,6,1
20140817,20140817,0,7,1
20140818,20140818,0,1,0
20140819,20140819,0,2,0
20140820,20140820,0,3,0
20140821,20140821,0,4,0
20140822,20140822,0,5,0
20140823,20140823,0,6,1
20140824,20140824,0,7,1
20140825,20140825,0,1,0
20140826,20140826,0,2,0
20140827,20140827,0,3,0
20140828,20140828,0,4,0
20140829,20140829,0,5,0
20140830,20140830,0,6,1
20140831,20140831,0,7,1
20140901,20140901,0,1,0
20140902,20140902,0,2,0
20140903,20140903,0,3,0
20140904,20140904,0,4,0
20140905,20140905,0,5,0
20140906,20140906,1,6,1
20140907,20140907,1,7,1
20140908,20140908,1,1,0
20140909,20140909,0,2,0
20140910,20140910,0,3,0
20140911,20140911,0,4,0
20140912,20140912,0,5,0
20140913,20140913,0,6,1
20140914,20140914,0,7,1
20140915,20140915,0,1,0
20140916,20140916,0,2,0
20140917,20140917,0,3,0
20140918,20140918,0,4,0
20140919,20140919,0,5,0
20140920,20140920,0,6,1
20140921,20140921,0,7,1
20140922,20140922,0,1,0
20140923,20140923,0,2,0
20140924,20140924,0,3,0
20140925,20140925,0,4,0
20140926,20140926,0,5,0
20140927,20140927,0,6,1
20140928,20140928,0,7,0
20140929,20140929,0,1,0
20140930,20140930,0,2,0
20141001,20141001,1,3,0
20141002,20141002,1,4,0
20141003,20141003,1,5,0
20141004,20141004,1,6,1
20141005,20141005,1,7,1
20141006,20141006,1,1,0
20141007,20141007,1,2,0
20141008,20141008,0,3,0
20141009,20141009,0,4,0
20141010,20141010,0,5,0
20141011,20141011,0,6,0
20141012,20141012,0,7,1
20141013,20141013,0,1,0
20141014,20141014,0,2,0
20141015,20141015,0,3,0
20141016,20141016,0,4,0
20141017,20141017,0,5,0
20141018,20141018,0,6,1
20141019,20141019,0,7,1
20141020,20141020,0,1,0
20141021,20141021,0,2,0
20141022,20141022,0,3,0
20141023,20141023,0,4,0
20141024,20141024,0,5,0
20141025,20141025,0,6,1
20141026,20141026,0,7,1
20141027,20141027,0,1,0
20141028,20141028,0,2,0
20141029,20141029,0,3,0
20141030,20141030,0,4,0
20141031,20141031,0,5,0
20141101,20141101,0,6,1
20141102,20141102,0,7,1
20141103,20141103,0,1,0
20141104,20141104,0,2,0
20141105,20141105,0,3,0
20141106,20141106,0,4,0
20141107,20141107,0,5,0
20141108,20141108,0,6,1
20141109,20141109,0,7,1
20141110,20141110,0,1,0
20141111,20141111,0,2,0
20141112,20141112,0,3,0
20141113,20141113,0,4,0
20141114,20141114,0,5,0
20141115,20141115,0,6,1
20141116,20141116,0,7,1
20141117,20141117,0,1,0
20141118,20141118,0,2,0
20141119,20141119,0,3,0
20141120,20141120,0,4,0
20141121,20141121,0,5,0
20141122,20141122,0,6,1
20141123,20141123,0,7,1
20141124,20141124,0,1,0
20141125,20141125,0,2,0
20141126,20141126,0,3,0
20141127,20141127,0,4,0
20141128,20141128,0,5,0
20141129,20141129,0,6,1
20141130,20141130,0,7,1
20141201,20141201,0,1,0
20141202,20141202,0,2,0
20141203,20141203,0,3,0
20141204,20141204,0,4,0
20141205,20141205,0,5,0
20141206,20141206,0,6,1
20141207,20141207,0,7,1
20141208,20141208,0,1,0
20141209,20141209,0,2,0
20141210,20141210,0,3,0
20141211,20141211,0,4,0
20141212,20141212,0,5,0
20141213,20141213,0,6,1
20141214,20141214,0,7,1
20141215,20141215,0,1,0
20141216,20141216,0,2,0
20141217,20141217,0,3,0
20141218,20141218,0,4,0
20141219,20141219,0,5,0
20141220,20141220,0,6,1
20141221,20141221,0,7,1
20141222,20141222,0,1,0
20141223,20141223,0,2,0
20141224,20141224,0,3,0
20141225,20141225,0,4,0
20141226,20141226,0,5,0
20141227,20141227,0,6,1
20141228,20141228,0,7,1
20141229,20141229,0,1,0
20141230,20141230,0,2,0
20141231,20141231,0,3,0
20150101,20150101,1,4,0
20150102,20150102,1,5,0
20150103,20150103,1,6,1
20150104,20150104,0,7,0
20150105,20150105,0,1,0
20150106,20150106,0,2,0
20150107,20150107,0,3,0
20150108,20150108,0,4,0
20150109,20150109,0,5,0
20150110,20150110,0,6,1
20150111,20150111,0,7,1
20150112,20150112,0,1,0
20150113,20150113,0,2,0
20150114,20150114,0,3,0
20150115,20150115,0,4,0
20150116,20150116,0,5,0
20150117,20150117,0,6,1
20150118,20150118,0,7,1
20150119,20150119,0,1,0
20150120,20150120,0,2,0
20150121,20150121,0,3,0
20150122,20150122,0,4,0
20150123,20150123,0,5,0
20150124,20150124,0,6,1
20150125,20150125,0,7,1
20150126,20150126,0,1,0
20150127,20150127,0,2,0
20150128,20150128,0,3,0
20150129,20150129,0,4,0
20150130,20150130,0,5,0
20150131,20150131,0,6,1
20150201,20150201,0,7,1
20150202,20150202,0,1,0
20150203,20150203,0,2,0
20150204,20150204,0,3,0
20150205,20150205,0,4,0
20150206,20150206,0,5,0
20150207,20150207,0,6,1
20150208,20150208,0,7,1
20150209,20150209,0,1,0
20150210,20150210,0,2,0
20150211,20150211,0,3,0
20150212,20150212,0,4,0
20150213,20150213,0,5,0
20150214,20150214,0,6,1
20150215,20150215,0,7,0
20150216,20150216,0,1,0
20150217,20150217,0,2,0
20150218,20150218,1,3,0
20150219,20150219,1,4,0
20150220,20150220,1,5,0
20150221,20150221,1,6,1
20150222,20150222,1,7,1
20150223,20150223,1,1,0
20150224,20150224,1,2,0
20150225,20150225,1,3,0
20150226,20150226,0,4,0
20150227,20150227,0,5,0
20150228,20150228,0,6,0
20150301,20150301,0,7,1
20150302,20150302,0,1,0
20150303,20150303,0,2,0
20150304,20150304,0,3,0
20150305,20150305,0,4,0
20150306,20150306,0,5,0
20150307,20150307,0,6,1
20150308,20150308,0,7,1
20150309,20150309,0,1,0
20150310,20150310,0,2,0
20150311,20150311,0,3,0
20150312,20150312,0,4,0
20150313,20150313,0,5,0
20150314,20150314,0,6,1
20150315,20150315,0,7,1
20150316,20150316,0,1,0
20150317,20150317,0,2,0
20150318,20150318,0,3,0
20150319,20150319,0,4,0
20150320,20150320,0,5,0
20150321,20150321,0,6,1
20150322,20150322,0,7,1
20150323,20150323,0,1,0
20150324,20150324,0,2,0
20150325,20150325,0,3,0
20150326,20150326,0,4,0
20150327,20150327,0,5,0
20150328,20150328,0,6,1
20150329,20150329,0,7,1
20150330,20150330,0,1,0
20150331,20150331,0,2,0
20150401,20150401,0,3,0
20150402,20150402,0,4,0
20150403,20150403,0,5,0
20150404,20150404,1,6,1
20150405,20150405,1,7,1
20150406,20150406,1,1,0
20150407,20150407,0,2,0
20150408,20150408,0,3,0
20150409,20150409,0,4,0
20150410,20150410,0,5,0
20150411,20150411,0,6,1
20150412,20150412,0,7,1
20150413,20150413,0,1,0
20150414,20150414,0,2,0
20150415,20150415,0,3,0
20150416,20150416,0,4,0
20150417,20150417,0,5,0
20150418,20150418,0,6,1
20150419,20150419,0,7,1
20150420,20150420,0,1,0
20150421,20150421,0,2,0
20150422,20150422,0,3,0
20150423,20150423,0,4,0
20150424,20150424,0,5,0
20150425,20150425,0,6,1
20150426,20150426,0,7,1
20150427,20150427,0,1,0
20150428,20150428,0,2,0
20150429,20150429,0,3,0
20150430,20150430,0,4,0
20150501,20150501,1,5,0
20150502,20150502,1,6,1
20150503,20150503,1,7,1
20150504,20150504,0,1,0
20150505,20150505,0,2,0
20150506,20150506,0,3,0
20150507,20150507,0,4,0
20150508,20150508,0,5,0
20150509,20150509,0,6,1
20150510,20150510,0,7,1
20150511,20150511,0,1,0
20150512,20150512,0,2,0
20150513,20150513,0,3,0
20150514,20150514,0,4,0
20150515,20150515,0,5,0
20150516,20150516,0,6,1
20150517,20150517,0,7,1
20150518,20150518,0,1,0
20150519,20150519,0,2,0
20150520,20150520,0,3,0
20150521,20150521,0,4,0
20150522,20150522,0,5,0
20150523,20150523,0,6,1
20150524,20150524,0,7,1
20150525,20150525,0,1,0
20150526,20150526,0,2,0
20150527,20150527,0,3,0
20150528,20150528,0,4,0
20150529,20150529,0,5,0
20150530,20150530,0,6,1
20150531,20150531,0,7,1
20150601,20150601,0,1,0
20150602,20150602,0,2,0
20150603,20150603,0,3,0
20150604,20150604,0,4,0
20150605,20150605,0,5,0
20150606,20150606,0,6,1
20150607,20150607,0,7,1
20150608,20150608,0,1,0
20150609,20150609,0,2,0
20150610,20150610,0,3,0
20150611,20150611,0,4,0
20150612,20150612,0,5,0
20150613,20150613,0,6,1
20150614,20150614,0,7,1
20150615,20150615,0,1,0
20150616,20150616,0,2,0
20150617,20150617,0,3,0
20150618,20150618,0,4,0
20150619,20150619,0,5,0
20150620,20150620,1,6,1
20150621,20150621,1,7,1
20150622,20150622,1,1,0
20150623,20150623,0,2,0
20150624,20150624,0,3,0
20150625,20150625,0,4,0
20150626,20150626,0,5,0
20150627,20150627,0,6,1
20150628,20150628,0,7,1
20150629,20150629,0,1,0
20150630,20150630,0,2,0
20150701,20150701,0,3,0
20150702,20150702,0,4,0
20150703,20150703,0,5,0
20150704,20150704,0,6,1
20150705,20150705,0,7,1
20150706,20150706,0,1,0
20150707,20150707,0,2,0
20150708,20150708,0,3,0
20150709,20150709,0,4,0
20150710,20150710,0,5,0
20150711,20150711,0,6,1
20150712,20150712,0,7,1
20150713,20150713,0,1,0
20150714,20150714,0,2,0
20150715,20150715,0,3,0
20150716,20150716,0,4,0
20150717,20150717,0,5,0
20150718,20150718,0,6,1
20150719,20150719,0,7,1
20150720,20150720,0,1,0
20150721,20150721,0,2,0
20150722,20150722,0,3,0
20150723,20150723,0,4,0
20150724,20150724,0,5,0
20150725,20150725,0,6,1
20150726,20150726,0,7,1
20150727,20150727,0,1,0
20150728,20150728,0,2,0
20150729,20150729,0,3,0
20150730,20150730,0,4,0
20150731,20150731,0,5,0
20150801,20150801,0,6,1
20150802,20150802,0,7,1
20150803,20150803,0,1,0
20150804,20150804,0,2,0
20150805,20150805,0,3,0
20150806,20150806,0,4,0
20150807,20150807,0,5,0
20150808,20150808,0,6,1
20150809,20150809,0,7,1
20150810,20150810,0,1,0
20150811,20150811,0,2,0
20150812,20150812,0,3,0
20150813,20150813,0,4,0
20150814,20150814,0,5,0
20150815,20150815,0,6,1
20150816,20150816,0,7,1
20150817,20150817,0,1,0
20150818,20150818,0,2,0
20150819,20150819,0,3,0
20150820,20150820,0,4,0
20150821,20150821,0,5,0
20150822,20150822,0,6,1
20150823,20150823,0,7,1
20150824,20150824,0,1,0
20150825,20150825,0,2,0
20150826,20150826,0,3,0
20150827,20150827,0,4,0
20150828,20150828,0,5,0
20150829,20150829,0,6,1
20150830,20150830,0,7,1
20150831,20150831,0,1,0
20150901,20150901,0,2,0
20150902,20150902,0,3,0
20150903,20150903,1,4,0
20150904,20150904,1,5,0
20150905,20150905,1,6,1
20150906,20150906,0,7,0
20150907,20150907,0,1,0
20150908,20150908,0,2,0
20150909,20150909,0,3,0
20150910,20150910,0,4,0
20150911,20150911,0,5,0
20150912,20150912,0,6,1
20150913,20150913,0,7,1
20150914,20150914,0,1,0
20150915,20150915,0,2,0
20150916,20150916,0,3,0
20150917,20150917,0,4,0
20150918,20150918,0,5,0
20150919,20150919,0,6,1
20150920,20150920,0,7,1
20150921,20150921,0,1,0
20150922,20150922,0,2,0
20150923,20150923,0,3,0
20150924,20150924,0,4,0
20150925,20150925,0,5,0
20150926,20150926,0,6,1
20150927,20150927,1,7,1
20150928,20150928,0,1,0
20150929,20150929,0,2,0
20150930,20150930,0,3,0
20151001,20151001,1,4,0
20151002,20151002,1,5,0
20151003,20151003,1,6,1
20151004,20151004,1,7,1
20151005,20151005,1,1,0
20151006,20151006,1,2,0
20151007,20151007,1,3,0
20151008,20151008,0,4,0
20151009,20151009,0,5,0
20151010,20151010,0,6,0
20151011,20151011,0,7,1
20151012,20151012,0,1,0
20151013,20151013,0,2,0
20151014,20151014,0,3,0
20151015,20151015,0,4,0
20151016,20151016,0,5,0
20151017,20151017,0,6,1
20151018,20151018,0,7,1
20151019,20151019,0,1,0
20151020,20151020,0,2,0
20151021,20151021,0,3,0
20151022,20151022,0,4,0
20151023,20151023,0,5,0
20151024,20151024,0,6,1
20151025,20151025,0,7,1
20151026,20151026,0,1,0
20151027,20151027,0,2,0
20151028,20151028,0,3,0
20151029,20151029,0,4,0
20151030,20151030,0,5,0
20151031,20151031,0,6,1
20151101,20151101,0,7,1
20151102,20151102,0,1,0
20151103,20151103,0,2,0
20151104,20151104,0,3,0
20151105,20151105,0,4,0
20151106,20151106,0,5,0
20151107,20151107,0,6,1
20151108,20151108,0,7,1
20151109,20151109,0,1,0
20151110,20151110,0,2,0
20151111,20151111,0,3,0
20151112,20151112,0,4,0
20151113,20151113,0,5,0
20151114,20151114,0,6,1
20151115,20151115,0,7,1
20151116,20151116,0,1,0
20151117,20151117,0,2,0
20151118,20151118,0,3,0
20151119,20151119,0,4,0
20151120,20151120,0,5,0
20151121,20151121,0,6,1
20151122,20151122,0,7,1
20151123,20151123,0,1,0
20151124,20151124,0,2,0
20151125,20151125,0,3,0
20151126,20151126,0,4,0
20151127,20151127,0,5,0
20151128,20151128,0,6,1
20151129,20151129,0,7,1
20151130,20151130,0,1,0
20151201,20151201,0,2,0
20151202,20151202,0,3,0
20151203,20151203,0,4,0
20151204,20151204,0,5,0
20151205,20151205,0,6,1
20151206,20151206,0,7,1
20151207,20151207,0,1,0
20151208,20151208,0,2,0
20151209,20151209,0,3,0
20151210,20151210,0,4,0
20151211,20151211,0,5,0
20151212,20151212,0,6,1
20151213,20151213,0,7,1
20151214,20151214,0,1,0
20151215,20151215,0,2,0
20151216,20151216,0,3,0
20151217,20151217,0,4,0
20151218,20151218,0,5,0
20151219,20151219,0,6,1
20151220,20151220,0,7,1
20151221,20151221,0,1,0
20151222,20151222,0,2,0
20151223,20151223,0,3,0
20151224,20151224,0,4,0
20151225,20151225,0,5,0
20151226,20151226,0,6,1
20151227,20151227,0,7,1
20151228,20151228,0,1,0
20151229,20151229,0,2,0
20151230,20151230,0,3,0
20151231,20151231,0,4,0
20160101,20160101,1,5,0
20160102,20160102,1,6,1
20160103,20160103,1,7,1
20160104,20160104,0,1,0
20160105,20160105,0,2,0
20160106,20160106,0,3,0
20160107,20160107,0,4,0
20160108,20160108,0,5,0
20160109,20160109,0,6,1
20160110,20160110,0,7,1
20160111,20160111,0,1,0
20160112,20160112,0,2,0
20160113,20160113,0,3,0
20160114,20160114,0,4,0
20160115,20160115,0,5,0
20160116,20160116,0,6,1
20160117,20160117,0,7,1
20160118,20160118,0,1,0
20160119,20160119,0,2,0
20160120,20160120,0,3,0
20160121,20160121,0,4,0
20160122,20160122,0,5,0
20160123,20160123,0,6,1
20160124,20160124,0,7,1
20160125,20160125,0,1,0
20160126,20160126,0,2,0
20160127,20160127,0,3,0
20160128,20160128,0,4,0
20160129,20160129,0,5,0
20160130,20160130,0,6,1
20160131,20160131,0,7,1
20160201,20160201,0,1,0
20160202,20160202,0,2,0
20160203,20160203,0,3,0
20160204,20160204,0,4,0
20160205,20160205,0,5,0
20160206,20160206,0,6,0
20160207,20160207,1,7,1
20160208,20160208,1,1,0
20160209,20160209,1,2,0
20160210,20160210,1,3,0
20160211,20160211,1,4,0
20160212,20160212,1,5,0
20160213,20160213,1,6,1
20160214,20160214,0,7,0
20160215,20160215,0,1,0
20160216,20160216,0,2,0
20160217,20160217,0,3,0
20160218,20160218,0,4,0
20160219,20160219,0,5,0
20160220,20160220,0,6,1
20160221,20160221,0,7,1
20160222,20160222,0,1,0
20160223,20160223,0,2,0
20160224,20160224,0,3,0
20160225,20160225,0,4,0
20160226,20160226,0,5,0
20160227,20160227,0,6,1
20160228,20160228,0,7,1
20160229,20160229,0,1,0
20160301,20160301,0,2,0
20160302,20160302,0,3,0
20160303,20160303,0,4,0
20160304,20160304,0,5,0
20160305,20160305,0,6,1
20160306,20160306,0,7,1
20160307,20160307,0,1,0
20160308,20160308,0,2,0
20160309,20160309,0,3,0
20160310,20160310,0,4,0
20160311,20160311,0,5,0
20160312,20160312,0,6,1
20160313,20160313,0,7,1
20160314,20160314,0,1,0
20160315,20160315,0,2,0
20160316,20160316,0,3,0
20160317,20160317,0,4,0
20160318,20160318,0,5,0
20160319,20160319,0,6,1
20160320,20160320,0,7,1
20160321,20160321,0,1,0
20160322,20160322,0,2,0
20160323,20160323,0,3,0
20160324,20160324,0,4,0
20160325,20160325,0,5,0
20160326,20160326,0,6,1
20160327,20160327,0,7,1
20160328,20160328,0,1,0
20160329,20160329,0,2,0
20160330,20160330,0,3,0
20160331,20160331,0,4,0
20160401,20160401,0,5,0
20160402,20160402,1,6,1
20160403,20160403,1,7,1
20160404,20160404,1,1,0
20160405,20160405,0,2,0
20160406,20160406,0,3,0
20160407,20160407,0,4,0
20160408,20160408,0,5,0
20160409,20160409,0,6,1
20160410,20160410,0,7,1
20160411,20160411,0,1,0
20160412,20160412,0,2,0
20160413,20160413,0,3,0
20160414,20160414,0,4,0
20160415,20160415,0,5,0
20160416,20160416,0,6,1
20160417,20160417,0,7,1
20160418,20160418,0,1,0
20160419,20160419,0,2,0
20160420,20160420,0,3,0
20160421,20160421,0,4,0
20160422,20160422,0,5,0
20160423,20160423,0,6,1
20160424,20160424,0,7,1
20160425,20160425,0,1,0
20160426,20160426,0,2,0
20160427,20160427,0,3,0
20160428,20160428,0,4,0
20160429,20160429,0,5,0
20160430,20160430,1,6,1
20160501,20160501,1,7,1
20160502,20160502,1,1,0
20160503,20160503,0,2,0
20160504,20160504,0,3,0
20160505,20160505,0,4,0
20160506,20160506,0,5,0
20160507,20160507,0,6,1
20160508,20160508,0,7,1
20160509,20160509,0,1,0
20160510,20160510,0,2,0
20160511,20160511,0,3,0
20160512,20160512,0,4,0
20160513,20160513,0,5,0
20160514,20160514,0,6,1
20160515,20160515,0,7,1
20160516,20160516,0,1,0
20160517,20160517,0,2,0
20160518,20160518,0,3,0
20160519,20160519,0,4,0
20160520,20160520,0,5,0
20160521,20160521,0,6,1
20160522,20160522,0,7,1
20160523,20160523,0,1,0
20160524,20160524,0,2,0
20160525,20160525,0,3,0
20160526,20160526,0,4,0
20160527,20160527,0,5,0
20160528,20160528,0,6,1
20160529,20160529,0,7,1
20160530,20160530,0,1,0
20160531,20160531,0,2,0
20160601,20160601,0,3,0
20160602,20160602,0,4,0
20160603,20160603,0,5,0
20160604,20160604,0,6,1
20160605,20160605,0,7,1
20160606,20160606,0,1,0
20160607,20160607,0,2,0
20160608,20160608,0,3,0
20160609,20160609,1,4,0
20160610,20160610,1,5,0
20160611,20160611,1,6,1
20160612,20160612,0,7,0
20160613,20160613,0,1,0
20160614,20160614,0,2,0
20160615,20160615,0,3,0
20160616,20160616,0,4,0
20160617,20160617,0,5,0
20160618,20160618,0,6,1
20160619,20160619,0,7,1
20160620,20160620,0,1,0
20160621,20160621,0,2,0
20160622,20160622,0,3,0
20160623,20160623,0,4,0
20160624,20160624,0,5,0
20160625,20160625,0,6,1
20160626,20160626,0,7,1
20160627,20160627,0,1,0
20160628,20160628,0,2,0
20160629,20160629,0,3,0
20160630,20160630,0,4,0
20160701,20160701,0,5,0
20160702,20160702,0,6,1
20160703,20160703,0,7,1
20160704,20160704,0,1,0
20160705,20160705,0,2,0
20160706,20160706,0,3,0
20160707,20160707,0,4,0
20160708,20160708,0,5,0
20160709,20160709,0,6,1
20160710,20160710,0,7,1
20160711,20160711,0,1,0
20160712,20160712,0,2,0
20160713,20160713,0,3,0
20160714,20160714,0,4,0
20160715,20160715,0,5,0
20160716,20160716,0,6,1
20160717,20160717,0,7,1
20160718,20160718,0,1,0
20160719,20160719,0,2,0
20160720,20160720,0,3,0
20160721,20160721,0,4,0
20160722,20160722,0,5,0
20160723,20160723,0,6,1
20160724,20160724,0,7,1
20160725,20160725,0,1,0
20160726,20160726,0,2,0
20160727,20160727,0,3,0
20160728,20160728,0,4,0
20160729,20160729,0,5,0
20160730,20160730,0,6,1
20160731,20160731,0,7,1
20160801,20160801,0,1,0
20160802,20160802,0,2,0
20160803,20160803,0,3,0
20160804,20160804,0,4,0
20160805,20160805,0,5,0
20160806,20160806,0,6,1
20160807,20160807,0,7,1
20160808,20160808,0,1,0
20160809,20160809,0,2,0
20160810,20160810,0,3,0
20160811,20160811,0,4,0
20160812,20160812,0,5,0
20160813,20160813,0,6,1
20160814,20160814,0,7,1
20160815,20160815,0,1,0
20160816,20160816,0,2,0
20160817,20160817,0,3,0
20160818,20160818,0,4,0
20160819,20160819,0,5,0
20160820,20160820,0,6,1
20160821,20160821,0,7,1
20160822,20160822,0,1,0
20160823,20160823,0,2,0
20160824,20160824,0,3,0
20160825,20160825,0,4,0
20160826,20160826,0,5,0
20160827,20160827,0,6,1
20160828,20160828,0,7,1
20160829,20160829,0,1,0
20160830,20160830,0,2,0
20160831,20160831,0,3,0
20160901,20160901,0,4,0
20160902,20160902,0,5,0
20160903,20160903,0,6,1
20160904,20160904,0,7,1
20160905,20160905,0,1,0
20160906,20160906,0,2,0
20160907,20160907,0,3,0
20160908,20160908,0,4,0
20160909,20160909,0,5,0
20160910,20160910,0,6,1
20160911,20160911,0,7,1
20160912,20160912,0,1,0
20160913,20160913,0,2,0
20160914,20160914,0,3,0
20160915,20160915,1,4,0
20160916,20160916,1,5,0
20160917,20160917,1,6,1
20160918,20160918,0,7,0
20160919,20160919,0,1,0
20160920,20160920,0,2,0
20160921,20160921,0,3,0
20160922,20160922,0,4,0
20160923,20160923,0,5,0
20160924,20160924,0,6,1
20160925,20160925,0,7,1
20160926,20160926,0,1,0
20160927,20160927,0,2,0
20160928,20160928,0,3,0
20160929,20160929,0,4,0
20160930,20160930,0,5,0
20161001,20161001,1,6,1
20161002,20161002,1,7,1
20161003,20161003,1,1,0
20161004,20161004,1,2,0
20161005,20161005,1,3,0
20161006,20161006,1,4,0
20161007,20161007,1,5,0
20161008,20161008,0,6,0
20161009,20161009,0,7,0
20161010,20161010,0,1,0
20161011,20161011,0,2,0
20161012,20161012,0,3,0
20161013,20161013,0,4,0
20161014,20161014,0,5,0
20161015,20161015,0,6,1
20161016,20161016,0,7,1
20161017,20161017,0,1,0
20161018,20161018,0,2,0
20161019,20161019,0,3,0
20161020,20161020,0,4,0
20161021,20161021,0,5,0
20161022,20161022,0,6,1
20161023,20161023,0,7,1
20161024,20161024,0,1,0
20161025,20161025,0,2,0
20161026,20161026,0,3,0
20161027,20161027,0,4,0
20161028,20161028,0,5,0
20161029,20161029,0,6,1
20161030,20161030,0,7,1
20161031,20161031,0,1,0
20161101,20161101,0,2,0
20161102,20161102,0,3,0
20161103,20161103,0,4,0
20161104,20161104,0,5,0
20161105,20161105,0,6,1
20161106,20161106,0,7,1
20161107,20161107,0,1,0
20161108,20161108,0,2,0
20161109,20161109,0,3,0
20161110,20161110,0,4,0
20161111,20161111,0,5,0
20161112,20161112,0,6,1
20161113,20161113,0,7,1
20161114,20161114,0,1,0
20161115,20161115,0,2,0
20161116,20161116,0,3,0
20161117,20161117,0,4,0
20161118,20161118,0,5,0
20161119,20161119,0,6,1
20161120,20161120,0,7,1
20161121,20161121,0,1,0
20161122,20161122,0,2,0
20161123,20161123,0,3,0
20161124,20161124,0,4,0
20161125,20161125,0,5,0
20161126,20161126,0,6,1
20161127,20161127,0,7,1
20161128,20161128,0,1,0
20161129,20161129,0,2,0
20161130,20161130,0,3,0
20161201,20161201,0,4,0
20161202,20161202,0,5,0
20161203,20161203,0,6,1
20161204,20161204,0,7,1
20161205,20161205,0,1,0
20161206,20161206,0,2,0
20161207,20161207,0,3,0
20161208,20161208,0,4,0
20161209,20161209,0,5,0
20161210,20161210,0,6,1
20161211,20161211,0,7,1
20161212,20161212,0,1,0
20161213,20161213,0,2,0
20161214,20161214,0,3,0
20161215,20161215,0,4,0
20161216,20161216,0,5,0
20161217,20161217,0,6,1
20161218,20161218,0,7,1
20161219,20161219,0,1,0
20161220,20161220,0,2,0
20161221,20161221,0,3,0
20161222,20161222,0,4,0
20161223,20161223,0,5,0
20161224,20161224,0,6,1
20161225,20161225,0,7,1
20161226,20161226,0,1,0
20161227,20161227,0,2,0
20161228,20161228,0,3,0
20161229,20161229,0,4,0
20161230,20161230,0,5,0
20161231,20161231,0,6,1
